MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WFEC, WR
9/1/2014 6:00,5651.59,583.759083,649.4785,114.345,258.37275,1784.29475,328.273333,911.623333,1297.186333,4167.29775,1165.7295,663.003917,390.82725,4247.145333,1185.260667,3382.8
9/1/2014 7:00,5391.720917,544.959417,627.221833,102.283333,245.253,1666.370333,311.692667,833.445417,1259.844167,3969.12625,1112.713917,633.990083,365.56225,4131.255417,1141.316083,3065.05975
9/1/2014 8:00,5204.2225,516.230417,721.252167,94.438333,237.683,1591.86975,299.273667,789.423417,1227.113667,3812.504417,1075.4025,614.331917,348.340667,4031.418167,1101.586083,2789.445083
9/1/2014 9:00,5067.904333,499.035667,772.59825,89.9305,230.286667,1533.072833,293.98775,757.467083,1183.431083,3695.276833,1056.434167,598.33625,337.663667,3941.39775,1067.758417,2699.512417
9/1/2014 10:00,5000.018083,470.089667,771.382167,87.841333,227.127,1504.037583,293.582833,738.878,1156.502,3630.940833,1058.595167,596.12575,334.03,3868.568167,1042.518583,2676.383833
9/1/2014 11:00,4996.724417,456.92775,574.007417,88.079833,229.886417,1528.629333,294.98925,744.819,1167.768917,3603.500583,1083.952417,600.132083,309.229583,3861.969,1028.566417,2723.0515
9/1/2014 12:00,4967.61575,461.169333,568.433833,90.799667,231.856083,1560.06825,300.3695,761.8505,1187.441333,3626.2215,1105.579833,611.683833,301.645,3860.068667,1027.659667,2764.35175
9/1/2014 13:00,4907.318167,469.247167,566.239333,91.9685,225.495417,1541.7785,302.642,767.788833,1195.495917,3558.744833,1102.0585,612.589583,298.0155,3815.1805,1025.115,2718.963083
9/1/2014 14:00,5132.654833,493.860833,578.884167,98.45125,227.325917,1579.190083,329.39325,800.178167,1270.479833,3707.522917,1188.017333,628.748583,310.754667,3874.127833,1089.698917,2852.39825
9/1/2014 15:00,5546.61425,525.765167,601.152667,108.912917,241.181833,1691.951333,363.367917,857.446583,1363.75625,4015.436833,1307.121167,652.815333,326.854083,4067.265667,1173.807917,3128.752833
9/1/2014 16:00,6035.36225,553.148167,629.242167,127.155083,257.313417,1864.835833,397.372917,946.494583,1444.790917,4404.72275,1404.664333,682.787167,340.05425,4305.73425,1260.047,3458.014167
9/1/2014 17:00,6520.041167,583.981417,655.795333,143.076333,273.7695,2017.524417,423.521667,1041.713,1517.072333,4776.054333,1478.904333,716.723,360.695167,4529.531833,1344.785,3748.734083
9/1/2014 18:00,7006.30025,618.963083,696.798167,156.09225,287.19925,2150.862,442.471333,1124.139417,1567.073417,5113.4475,1541.567833,750.189833,394.564917,4737.867333,1414.371667,3965.482083
9/1/2014 19:00,7467.623333,663.13475,735.528333,167.277083,298.746,2264.37025,449.33075,1189.76175,1602.108417,5368.436917,1588.90975,779.895917,430.44575,4931.3,1469.665583,4059.226167
9/1/2014 20:00,7812.34425,711.526583,772.38075,167.3135,302.516,2253.522583,456.925833,1215.63025,1615.034667,5489.482333,1628.762667,797.11275,456.858417,5083.516083,1516.333417,4160.835917
9/1/2014 21:00,8053.81725,748.212167,797.895667,164.756667,302.713167,2242.064833,451.298583,1216.261833,1634.5915,5646.51525,1664.16075,820.688167,482.570417,5222.7775,1552.268417,4297.898583
9/1/2014 22:00,8152.312583,773.97075,812.4245,165.425833,305.643,2251.20475,454.148583,1218.239083,1655.228417,5745.114167,1645.673167,837.2465,511.952,5309.146333,1569.439917,4383.18175
9/1/2014 23:00,8170.701083,788.971417,813.76825,167.678917,301.977083,2260.46375,458.671583,1224.511,1683.81275,5774.726083,1626.624333,845.725083,528.857583,5342.843417,1577.5325,4393.568083
9/2/2014,7969.84675,783.252833,793.632167,164.34875,296.53625,2239.201917,452.443583,1208.552333,1698.1295,5677.684167,1591.967833,839.367083,524.0915,5309.993,1558.562333,4316.507167
9/2/2014 1:00,7684.533,770.937583,775.59275,162.689667,295.092083,2220.725583,445.660583,1189.048417,1686.21525,5518.5915,1564.3515,815.992917,526.464417,5207.381,1508.29275,4192.44825
9/2/2014 2:00,7577.562417,759.251417,774.421417,162.614083,314.076417,2248.875833,453.349,1187.97425,1698.734833,5487.484667,1569.67175,799.508667,520.470583,5084.636333,1494.193333,4184.835667
9/2/2014 3:00,7167.365083,716.479083,752.638667,151.311,306.51275,2156.017917,431.965167,1120.302833,1651.129083,5236.040333,1491.557,781.041667,495.126583,4971.379,1431.067083,3980.705
9/2/2014 4:00,6596.664167,652.242417,702.356,132.380833,284.7845,1971.631417,390.326917,1014.65525,1561.321583,4847.431083,1350.432667,736.444583,456.902417,4707.128,1330.717,3635.158
9/2/2014 5:00,6074.201,546.53125,658.989667,116.043083,263.180917,1798.791417,349.28075,911.704917,1405.009417,4479.108333,1221.22675,685.478583,418.18325,4465.76525,1224.517083,3315.151667
9/2/2014 6:00,5645.903583,493.850583,633.604667,103.772167,252.761583,1668.245333,317.3745,840.30925,1346.903083,4194.020833,1127.811083,654.841917,380.560333,4283.279583,1145.508083,3115.04475
9/2/2014 7:00,5363.86625,469.24275,619.30475,96.194417,245.201,1581.455083,296.30725,795.383833,1307.19825,4009.49725,1073.80125,637.035,347.283417,4159.291917,1097.119333,3014.373333
9/2/2014 8:00,5193.51725,436.20975,726.611917,94.997417,239.214833,1531.972667,285.246,769.241,1289.188917,3873.21125,1043.19075,626.7715,327.962833,4061.660417,1063.587083,2967.520583
9/2/2014 9:00,5079.544,406.781917,769.477667,92.51425,241.96025,1508.048417,280.37675,756.58125,1278.276833,3751.069333,1026.848917,621.343417,317.452583,3990.230667,1039.962,2938.365667
9/2/2014 10:00,5073.854833,408.6995,764.86325,92.9755,248.393833,1528.039,283.17925,768.254583,1307.82875,3695.32725,1038.7335,627.662833,314.658833,3962.86375,1016.464167,2952.08
9/2/2014 11:00,5278.802333,468.445,782.434083,99.853667,262.35375,1634.58025,302.5555,825.035,1373.40675,3821.568333,1105.430583,652.914417,331.6995,3992.1,997.875083,3144.730333
9/2/2014 12:00,5677.16375,536.304083,652.0175,111.559417,282.533417,1834.628,347.717583,929.335667,1508.909833,4093.114417,1225.4865,697.120583,373.40775,4112.168083,1002.18625,3546.960167
9/2/2014 13:00,5878.47475,578.123917,640.79575,118.62525,295.663583,1955.359833,377.194667,981.375833,1611.254167,4221.094917,1292.8145,738.581417,406.142083,4209.2205,1014.737833,3771.047
9/2/2014 14:00,6009.398,592.798333,651.084667,124.224,293.490083,2002.577667,397.816833,1010.766333,1674.31975,4297.814417,1361.71975,771.5445,414.563667,4258.703,1026.852,3856.190583
