MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WFEC, WR
7/1/2014 6:00,5752.82675,611.363583,649.353167,131.279917,290.469167,2052.565667,341.723583,1079.998667,1513.243333,3955.696083,1231.170333,686.307167,408.8305,3869.952583,1105.443333,3678.007667
7/1/2014 7:00,5408.090417,572.452583,805.649833,118.188,277.171917,1879.01875,319.8885,976.98075,1443.527167,3735.650583,1161.157583,653.621167,375.768833,3922.838333,1041.9435,3428.6275
7/1/2014 8:00,5165.35175,547.687,784.96775,109.047833,265.6505,1761.114667,306.874583,909.094167,1389.627167,3560.058167,1113.31125,633.277667,359.953833,3696.8705,997.779833,3167.760667
7/1/2014 9:00,4996.11525,540.814667,773.719,102.886667,258.322417,1688.158,299.652583,873.030667,1354.445833,3426.273667,1091.067917,619.03275,352.740833,3607.531083,968.9625,3009.84325
7/1/2014 10:00,4948.725583,543.088917,774.24675,100.943,258.023167,1668.54925,300.825833,860.536667,1372.423417,3357.533417,1101.430917,618.997833,354.741417,3523.63675,943.855583,3001.610167
7/1/2014 11:00,5027.867,562.460167,781.703167,103.401833,262.055583,1730.358083,315.187,890.188,1394.966,3421.321833,1144.60425,638.833333,372.590167,3485.850583,925.435417,3149.305333
7/1/2014 12:00,5232.373167,590.831167,789.8825,110.754583,273.93475,1837.560833,339.492,942.010917,1453.9635,3529.628667,1207.391667,656.774,394.72425,3556.184,939.819917,3392.54175
7/1/2014 13:00,5535.361667,637.626667,622.151333,115.270417,285.437,1922.192583,370.7505,978.498333,1580.558833,3760.966583,1302.118917,683.536,424.183917,3700.795167,962.957833,3614.810917
7/1/2014 14:00,6002.12775,697.044,650.781,122.80375,288.472333,2008.082167,400.746667,1032.523833,1649.4125,4025.330167,1388.858667,719.446917,468.188917,3815.610417,1014.1395,3851.684917
7/1/2014 15:00,6408.473,758.800167,697.025083,131.062,295.339583,2077.346583,428.953,1091.866167,1765.206917,4260.252667,1477.745417,743.298917,508.013,3848.47325,1069.916333,4117.911417
7/1/2014 16:00,6794.282583,803.93575,749.6705,137.850333,298.619833,2126.726,455.228333,1137.174917,1846.068083,4548.22475,1570.194,778.098,545.563583,4003.541917,1132.672,4338.211917
7/1/2014 17:00,7143.69475,822.088167,772.839167,143.201917,309.610833,2216.345,473.671167,1172.467917,1905.405417,4777.878833,1638.679833,800.969583,578.84875,4147.691083,1179.231583,4553.742833
7/1/2014 18:00,7534.343,842.650333,802.54875,157.223917,324.507083,2367.884833,489.421833,1229.07475,1895.223417,4963.145,1688.290417,814.658167,587.349,4280.885167,1228.503833,4769.418583
7/1/2014 19:00,7879.646167,858.211917,828.246167,172.454417,340.12875,2508.833667,505.325667,1304.407917,1919.820583,5120.363083,1732.57875,838.4515,592.593167,4413.330667,1277.606417,4945.571
7/1/2014 20:00,8120.3455,867.914167,832.159,183.158583,348.852417,2614.3365,512.638833,1365.229917,1944.603667,5144.570083,1757.927167,857.63825,600.782,4538.94425,1313.383667,5068.08175
7/1/2014 21:00,8289.991583,871.292917,836.858,191.791667,353.015333,2690.770417,517.577833,1417.63425,1973.449917,5233.856667,1753.47075,869.971,605.08525,4616.982,1338.518583,5158.234667
7/1/2014 22:00,8285.06025,867.155333,838.551583,198.533917,355.120583,2737.958583,516.112583,1454.292833,1972.831083,5263.246083,1737.900667,879.23925,601.003833,4677.673333,1354.425417,5234.332
7/1/2014 23:00,8121.290167,853.355583,817.789833,200.082,346.42725,2743.41625,501.882417,1464.67375,1918.976833,5196.589333,1714.12,873.8135,593.58325,4655.2835,1345.2835,5199.340167
7/2/2014,7880.17525,836.981583,792.819417,196.563417,338.7175,2684.890333,478.97875,1441.025333,1875.87025,5099.31575,1635.994583,861.677333,575.62675,4612.5445,1327.114833,5100.79475
7/2/2014 1:00,7550.065083,799.335,765.64925,187.103083,333.24025,2561.731333,446.172833,1378.745583,1826.607833,5018.424833,1533.00625,841.126,549.397083,4522.4585,1278.478667,4925.789667
7/2/2014 2:00,7203.32,757.606917,741.3875,174.908333,326.495417,2434.10525,421.493917,1300.35525,1790.241583,4829.627333,1462.513583,811.6895,517.0205,4403.252333,1230.11175,4704.945083
7/2/2014 3:00,6958.87425,733.917667,731.259583,165.962083,322.920667,2391.388583,418.226333,1258.618833,1803.438417,4699.563083,1447.195167,793.378833,501.391417,4368.5985,1220.781,4559.22825
7/2/2014 4:00,6407.74575,670.0845,694.047667,145.15025,300.017917,2193.134667,387.786583,1143.477667,1730.421,4412.028417,1360.674,764.880083,455.334,4277.855833,1154.975083,4202.3425
7/2/2014 5:00,5813.961167,603.957583,657.466333,124.083333,272.004667,1942.096333,345.850667,1004.175,1614.508667,4038.857417,1232.29575,719.915583,406.209083,4078.44675,1060.954167,3703.69775
7/2/2014 6:00,5360.800417,551.312667,693.390917,107.014667,257.290417,1728.476833,314.439333,896.596333,1478.90075,3717.18825,1141.586833,676.535167,369.49375,3895.468833,987.5495,3354.45625
7/2/2014 7:00,5045.049,517.226417,775.139667,95.102333,244.0005,1585.581583,294.25975,817.884083,1439.8265,3518.5135,1087.858167,647.630083,344.384833,3764.620583,937.860167,3131.828917
7/2/2014 8:00,4821.846667,494.846,759.857417,87.78125,235.614583,1494.639917,283.4965,768.829667,1410.819417,3353.294167,1058.941083,631.690583,326.843083,3681.842333,909.3095,2962.83825
7/2/2014 9:00,4674.19225,476.881083,749.302,83.619083,226.14,1443.61275,278.215667,739.373833,1380.02525,3254.636083,1045.32675,620.465167,318.94275,3624.263083,890.013583,2849.95775
7/2/2014 10:00,4652.789167,470.621333,746.4425,82.71675,226.138917,1439.547333,281.304667,729.079667,1411.387583,3241.734417,1054.0015,617.433,318.0055,3578.060833,882.632833,2863.20775
7/2/2014 11:00,4760.309667,484.443083,752.728,84.895167,236.589167,1489.860333,296.003333,755.126167,1443.2255,3316.769167,1104.404417,631.767917,325.294167,3568.039,891.699083,2985.447167
7/2/2014 12:00,4932.613583,514.67075,762.044667,88.953417,242.858,1570.969167,316.359083,786.8775,1486.744667,3448.043167,1160.521,655.585417,334.80825,3611.79375,899.86075,3151.470667
7/2/2014 13:00,5202.408083,563.232667,593.199,96.849167,258.140167,1710.609083,347.30925,855.3395,1562.583417,3609.007583,1246.167333,683.232917,367.402583,3657.402167,925.776417,3421.171667
7/2/2014 14:00,5563.098167,606.32975,624.449583,106.986167,269.109,1841.304083,367.946,919.294917,1648.826417,3846.436417,1301.897917,713.29175,400.226667,3668.42025,972.417417,3708.019833
7/2/2014 15:00,5955.35275,643.939333,653.712417,115.749583,280.111417,1941.125583,378.694417,972.618917,1717.4105,4052.937167,1335.01725,735.857667,419.467167,3688.908667,1019.293083,3901.4585
