MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WFEC, WR
10/1/2014 6:00,4803.39525,459.396167,673.8925,94.500583,265.05,1580.282167,316.234417,849.892583,1349.892583,3432.379417,1117.516,576.355333,310.8425,3004.659917,980.30925,2928.98625
10/1/2014 7:00,4593.608167,437.383667,691.94325,85.839917,255.57525,1478.900833,297.643833,797.38925,1332.084167,3295.244917,1070.96,560.128667,292.987667,2928.1145,943.883667,2815.744
10/1/2014 8:00,4443.8265,423.210333,679.152667,82.386917,250.433833,1420.158583,289.1325,768.235917,1334.828417,3174.27125,1049.04325,549.707833,281.996167,2864.899333,920.153417,2779.6175
10/1/2014 9:00,4351.399833,419.066667,675.69375,79.658917,251.166583,1403.990583,283.353417,753.433667,1325.996917,3112.174,1035.186417,547.060167,276.318333,2847.1345,900.182167,2719.449917
10/1/2014 10:00,4358.94325,424.766,681.4195,80.053833,249.8485,1420.685083,287.8875,754.049083,1349.8725,3117.74925,1050.329333,551.639833,281.512333,2854.135333,898.7455,2731.265
10/1/2014 11:00,4555.736167,456.885083,696.825583,86.94375,264.1845,1513.270917,307.480167,803.802917,1409.231083,3223.4885,1122.692417,570.16175,300.486,2908.075917,914.006917,2900.253667
10/1/2014 12:00,5041.51075,522.902,577.88,100.402167,281.94075,1698.988667,354.182167,897.204833,1547.189917,3540.01325,1261.195333,608.679167,337.407333,3023.13175,974.04425,3301.02175
10/1/2014 13:00,5247.844417,555.612417,596.085333,107.3575,290.464333,1804.6225,395.099917,949.6545,1658.611833,3724.406,1355.986,645.68025,356.7315,3106.529333,993.045167,3547.914167
10/1/2014 14:00,5383.34625,574.9825,613.326167,109.446,294.44925,1824.52925,404.719167,954.126667,1658.2855,3808.939333,1349.0695,660.833083,373.346,3119.990083,985.539583,3639.343333
10/1/2014 15:00,5642.23875,610.91225,648.138583,115.57275,303.0615,1878.281833,413.916667,979.831333,1675.022583,4025.80975,1378.943167,679.247583,398.27975,3209.321917,1024.303083,3846.316
10/1/2014 16:00,6037.182083,657.949917,687.272333,122.925583,307.05725,1921.014,423.233833,1010.95725,1713.20325,4332.244167,1422.104167,698.786833,426.7745,3280.880167,1078.689417,4036.175
10/1/2014 17:00,6451.142583,704.744167,726.982417,126.00775,308.756917,1978.819667,430.074167,1035.432583,1697.975833,4614.552417,1446.780417,718.609167,456.1205,3367.158417,1142.846333,4221.606917
10/1/2014 18:00,6869.6675,748.64575,757.240917,131.82675,313.584167,2040.967917,439.704167,1055.276083,1757.773917,4871.242167,1479.703417,731.360583,488.503333,3442.81625,1201.183917,4379.295167
10/1/2014 19:00,7244.038167,785.102,787.924667,134.251417,323.905167,2066.4265,457.0105,1077.228167,1794.525,5109.937417,1534.339583,757.494917,518.791833,3560.392667,1262.383833,4560.00775
10/1/2014 20:00,7510.434333,805.980917,809.955333,134.488333,332.158667,2123.182333,464.578583,1083.403417,1802.269917,5211.5875,1567.311417,778.378417,536.686833,3684.899333,1301.726833,4717.817833
10/1/2014 21:00,7656.754833,802.037667,816.638083,135.41625,333.1985,2194.135917,471.940917,1107.216333,1822.950667,5378.089417,1591.115417,793.75575,547.405917,3802.312417,1336.878833,4797.056083
10/1/2014 22:00,7649.924,780.18325,807.983167,139.61975,338.896583,2236.446167,484.88425,1146.068667,1835.74625,5439.5245,1613.113,798.809417,550.3005,3876.45775,1369.71425,4832.648583
10/1/2014 23:00,7545.2325,756.223,795.515833,142.373083,328.298417,2185.586083,476.80625,1154.322583,1802.668,5346.367083,1612.29075,785.889333,527.530833,3864.138,1372.053,4756.208917
10/2/2014,7295.227417,739.838667,767.28175,136.3775,318.141583,2086.48275,466.57425,1138.201,1777.902167,5190.782417,1585.352083,756.488667,513.185917,3806.825333,1339.4975,4604.608417
10/2/2014 1:00,7155.008083,736.39225,755.176,137.472583,320.6495,2107.82575,468.7555,1157.105,1777.498833,5124.818833,1600.0065,729.8735,516.204583,3693.70425,1317.53675,4497.210917
10/2/2014 2:00,6954.502667,716.463667,739.299833,133.54475,312.776833,2059.567417,460.800917,1135.28975,1761.754583,5008.203417,1573.2175,704.427667,496.741417,3652.7755,1306.872917,4309.763333
10/2/2014 3:00,6554.57775,672.845833,718.857833,122.278417,296.51325,1940.131667,434.973333,1093.98925,1687.503667,4724.821833,1478.450833,641.545917,467.73375,3521.86675,1251.828583,3923.846083
10/2/2014 4:00,6042.77525,612.692917,681.07175,106.974083,280.605917,1764.90925,391.98925,1000.009,1580.982,4354.789917,1344.5475,605.4635,429.937333,3339.00325,1165.232083,3490.883917
10/2/2014 5:00,5578.989667,551.796167,656.226,93.797083,265.959333,1603.78125,349.66075,890.413,1408.779,3973.877,1213.707083,610.7485,390.7355,3152.5795,1080.62325,3096.235833
