MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WFEC, WR
6/1/2014 6:00,4651.1335,457.687917,517.44525,110.614,255.1765,1755.327917,367.644167,900.460917,1519.375917,3354.660083,1346.62675,673.368,327.03625,3422.89425,884.632917,3270.769917
6/1/2014 7:00,4393.094667,423.90725,511.990667,100.34675,244.2555,1645.280333,342.74375,841.523,1437.8675,3154.041833,1265.896667,644.690833,306.918917,3288.925083,835.73775,3075.425917
6/1/2014 8:00,4232.915667,408.674667,632.191417,93.7495,237.653833,1562.850917,326.062583,794.863833,1381.6445,3012.489917,1210.12875,632.356667,293.276333,3207.403917,803.050917,2935.886917
6/1/2014 9:00,4130.955833,396.713,706.059083,89.455083,228.692583,1505.261833,315.133417,761.02225,1375.645667,2900.844,1171.748833,620.884333,283.838583,3131.45125,792.01475,2837.928667
6/1/2014 10:00,4056.45825,390.965417,704.371667,87.111667,224.96225,1469.403167,308.835667,744.612667,1353.39275,2871.3865,1147.333667,619.521583,277.8725,3084.90475,781.618,2792.470917
6/1/2014 11:00,4067.293333,393.816333,709.820667,85.919083,222.33775,1455.02375,308.49025,734.5775,1355.717833,2852.786083,1141.332333,606.832917,277.953333,3073.2005,779.351917,2777.264167
6/1/2014 12:00,4047.37375,393.373,612.217167,85.893083,221.508667,1435.383917,308.913,729.709083,1357.701667,2835.814083,1133.080583,590.68575,272.4915,3037.937667,776.295333,2751.768083
6/1/2014 13:00,4227.459583,433.982583,484.663,96.659917,230.706917,1543.870333,336.804417,802.7455,1414.08075,2881.2535,1231.78325,599.2785,295.068083,3046.408417,796.612833,2913.35475
6/1/2014 14:00,4573.464333,495.544417,512.171583,113.686,249.22575,1741.194,378.77025,915.559917,1513.019583,3061.764833,1378.81375,631.951583,327.915667,3156.387833,851.388833,3169.381417
6/1/2014 15:00,4859.335667,535.440917,535.015417,131.783,270.207167,1920.87125,417.065,1019.243417,1573.059667,3262.490583,1518.034667,669.66775,349.108,3294.720333,915.275917,3430.715667
6/1/2014 16:00,5112.693833,562.141,559.383833,148.40475,285.925667,2050.683,450.6725,1098.520167,1675.54475,3432.118417,1645.575167,704.974333,366.904917,3453.63775,947.552333,3670.825083
6/1/2014 17:00,5368.694583,586.582417,575.42675,158.768583,297.100667,2168.790917,485.561,1162.788167,1734.825583,3585.856917,1749.706667,735.109333,386.207,3615.537583,989.325,3901.589167
6/1/2014 18:00,5665.84875,614.93625,589.858083,169.7365,305.71625,2281.0265,511.89575,1226.977417,1766.181833,3803.874167,1818.34675,764.611917,405.438583,3792.81625,1046.079417,4114.879583
6/1/2014 19:00,6004.476083,634.635333,605.665083,177.213833,313.371083,2368.357417,529.444333,1272.188417,1764.528583,4008.45325,1864.547833,789.217,420.992917,3934.181833,1109.014917,4289.548083
6/1/2014 20:00,6289.53375,645.917667,632.173417,180.3345,320.6665,2409.48425,534.350583,1290.052167,1732.59525,4188.081167,1875.944917,808.312417,432.254,4060.95425,1147.612,4413.69
6/1/2014 21:00,6500.300167,657.427833,658.863333,185.91625,325.317833,2474.619667,534.043,1319.825,1661.186333,4344.191083,1848.11375,819.66425,444.374,4168.412417,1182.832583,4521.07475
6/1/2014 22:00,6654.311917,670.625583,681.830583,191.662583,331.598833,2514.070167,524.870083,1349.589417,1659.774417,4511.16925,1850.313083,810.705083,452.81925,4259.705333,1223.248083,4625.789667
6/1/2014 23:00,6676.052833,687.478667,693.101417,193.075083,327.571917,2526.964083,481.714583,1366.65475,1664.85925,4598.704333,1677.129833,804.201417,462.003,4298.842333,1242.308167,4649.873333
6/2/2014,6587.25175,684.719917,678.36975,187.247,327.63325,2484.797917,449.950417,1349.923833,1649.139083,4593.62675,1562.541417,781.396667,458.876167,4291.563083,1249.385667,4548.593917
6/2/2014 1:00,6423.478167,669.896583,651.605667,176.252833,318.987833,2368.849917,436.173083,1297.713083,1619.562333,4490.185833,1494.824917,775.620167,444.260583,4236.928333,1219.21425,4371.931667
6/2/2014 2:00,6235.264167,650.102417,632.658,171.059167,316.672667,2315.29325,417.358,1263.34325,1579.011417,4346.882333,1475.97325,751.521667,437.292083,4145.42025,1182.457833,4251.7295
6/2/2014 3:00,6129.1305,638.583083,628.8515,164.618833,319.5855,2281.85325,399.640167,1219.690083,1555.137833,4294.89125,1429.0685,749.183833,432.613333,4111.974667,1194.198417,4109.033583
6/2/2014 4:00,5722.493417,589.4485,604.975,148.3,302.97075,2113.565917,371.661667,1108.814583,1504.472083,4098.002917,1328.861,675.805917,400.952,3949.8245,1095.684167,3724.36625
6/2/2014 5:00,5237.383333,525.29075,583.898917,123.593083,272.596583,1858.871583,338.410667,981.126083,1379.638083,3764.9025,1211.108667,627.743167,364.979417,3724.710583,977.54975,3334.420917
6/2/2014 6:00,4864.278083,484.412167,680.602083,103.387083,254.954917,1619.794667,314.368667,864.055667,1304.485417,3499.05525,1130.520583,596.073333,334.2555,3529.599583,904.527,3091.380833
6/2/2014 7:00,4600.716083,458.877333,744.926167,93.595,247.742417,1516.118667,298.89725,793.105583,1257.35625,3268.980917,1080.91475,572.563167,315.126833,3394.614417,852.36425,2931.414917
6/2/2014 8:00,4444.2495,437.575333,733.720833,87.738583,234.68675,1453.213417,290.06575,752.7335,1194.154583,3044.696167,1051.349917,559.48625,304.499417,3301.103583,818.458917,2831.826667
6/2/2014 9:00,4345.8845,424.594417,719.280333,84.676917,234.070833,1426.781833,286.846833,734.626083,1233.69125,2922.705917,1042.095417,557.356083,298.28325,3203.533417,795.52075,2787.564333
6/2/2014 10:00,4348.6785,427.118167,725.953167,84.879583,235.034583,1446.232583,289.106583,741.291833,1218.765667,2793.048,1060.275667,561.925417,301.344083,3157.51625,788.050833,2818.327
6/2/2014 11:00,4547.9255,447.729583,703.761333,89.094417,244.89925,1533.390417,304.382833,788.558917,1293.729583,3069.3545,1117.692833,581.106667,310.016583,3144.584917,804.843167,2977.186167
6/2/2014 12:00,4854.55325,494.44025,674.894833,95.189083,253.70375,1632.852833,334.883083,839.17325,1388.702917,3248.3995,1194.462917,606.003083,329.6785,3200.095333,836.777,3186.769833
