MarketHour,CSWS,EDE,GRDA,INDN,KACY,KCPL,LES,MPS,NPPD,OKGE,OPPD,SECI,SPRM,SPS,WFEC,WR
4/1/12 6:00,4254.502,400.367,468.867,98.455,220.304,1450.304,307.067,731.411,1202.27,2753.051,1082.232,515.376,278.93,3383.182,772.126,2617.028
4/1/12 7:00,3990.091,375.661,453.244,90.758,212.982,1359.898,289.874,685.155,1147.452,2603.276,1022.617,502.879,261.775,3286.824,732.775,2483.035
4/1/12 8:00,3842.855,360.891,442.035,85.454,208.306,1299.853,279.457,655.18,1129.001,2479.879,983.735,494.546,253.12,3232.623,718.043,2405.006
4/1/12 9:00,3738.199,351.822,430.368,82.665,202.908,1262.397,271.474,638.355,1123.92,2399.757,959.325,489.938,246.272,3198.794,702.224,2355.497
4/1/12 10:00,3697.267,346.767,427.14,81.587,201.48,1242.8,266.428,631.833,1125.108,2338.817,943.324,490.843,243.18,3166.257,703.856,2332.443
4/1/12 11:00,3702.766,352.305,426.816,82.795,203.505,1250.701,267.011,634.174,1151.253,2340.212,947.504,491.138,247.398,3153.927,707.686,2347.107
4/1/12 12:00,3800.549,367.269,433.148,85.088,207.329,1282.343,275.42,654.781,1175.541,2377.615,971.161,501.456,253.094,3174.79,722.559,2411.698
4/1/12 13:00,3860.301,382.518,434.231,85.763,201.889,1284.038,280.179,667.283,1227.627,2423.442,980.223,503.573,251.687,3185.786,736.15,2439.521
4/1/12 14:00,4151.27,427.282,458.232,94.88,212.186,1385.454,304.537,731.737,1266.363,2603.014,1049.211,510.236,274.958,3228.576,787.426,2586.906
4/1/12 15:00,4427.722,467.15,481.99,105.233,224.591,1506.272,334.626,799.567,1341.821,2812.211,1130.306,531.345,299.153,3340.468,823.815,2753.914
4/1/12 16:00,4690.281,499.069,503.414,116.326,231.117,1640.46,362.529,860.936,1394.259,3016.677,1208.514,551.9,323.484,3415.225,844.33,2899.173
4/1/12 17:00,4956.799,522.551,524.85,127.244,243.092,1764.117,391.713,920.242,1393.194,3170.872,1279.405,565.965,346.21,3488.469,861.809,3050.769
4/1/12 18:00,5298.973,552.768,547.339,138.005,255.307,1884.137,418.042,977.953,1426.384,3364.015,1336.327,580.216,369.387,3586.642,900.798,3198.432
4/1/12 19:00,5620.423,578.884,565.59,146.581,264.226,1990.957,437.778,1029.163,1438.985,3541.649,1399.082,597.108,390.182,3670.274,937.263,3338.486
4/1/12 20:00,5913.711,596.506,584.349,155.013,267.317,2077.214,452.708,1069.927,1449.255,3707.183,1456.333,603.697,410.088,3751.455,977.787,3456.99
4/1/12 21:00,6161.458,615.099,600.384,160.911,278.963,2156.789,463.386,1102.628,1470.849,3854.874,1505.922,615.731,429.331,3833.851,1014.573,3572.604
4/1/12 22:00,6339.247,636.495,617.339,166.899,287.157,2215.767,472.416,1142.774,1519.928,3969.889,1552.768,631.74,445.122,3901.705,1045.738,3690.318
4/1/12 23:00,6387.077,649.965,621.183,170.698,286.824,2236.154,476.838,1164.592,1568.588,4045.86,1587.761,637.193,452.418,3948.972,1052.629,3767.649
4/2/12 0:00,6252.597,644.611,614.587,167.222,286.478,2217.041,472.195,1160.011,1584.271,4031.288,1568.778,628.814,445.904,3942.883,1043.612,3750.863
4/2/12 1:00,6014.922,627.126,596.629,161.785,285.764,2155.214,460.848,1139.131,1566.775,3913.079,1524.408,611.471,434.287,3883.094,1019.687,3648.211
4/2/12 2:00,6037.105,633.951,602.36,163.597,296.311,2176.533,464.23,1157.626,1606.666,3923.458,1546.472,608.439,434.267,3861.061,1047.295,3699.015
4/2/12 3:00,5741.818,597.867,585.246,154.007,293.09,2089.628,444.145,1101.348,1598.152,3798.018,1488.12,601.114,409.979,3818.28,1008.237,3563.723
4/2/12 4:00,5275.59,538.867,552.659,138.415,280.496,1917.486,405.227,998.135,1481.096,3494.531,1365.066,567.865,373.15,3659.117,929.415,3291.252
4/2/12 5:00,4757.031,477.248,512.895,122.055,266.655,1731.051,359.267,886.983,1358.345,3143.352,1224.712,527.247,334.858,3459.365,846.938,2982.904
4/2/12 6:00,4390.616,437.062,491.559,110.02,255.877,1605.062,326.95,811.112,1279.258,2912.648,1124.861,503.99,306.989,3299.331,788.499,2776.551
4/2/12 7:00,4153.389,412.351,472.206,101.871,245.444,1510.355,306.985,764.622,1236.061,2773.206,1071.733,491.323,288.303,3192.28,750.397,2648.589
4/2/12 8:00,4021.551,397.942,467.192,97.088,236.827,1434.598,295.883,736.096,1192.563,2691.516,1033.493,487.865,276.981,3141.718,730.641,2563.436
4/2/12 9:00,3951.823,392.501,461.023,93.839,238.178,1369.902,291.007,720.508,1184.289,2635.348,1013.95,487.292,271.757,3114.2,722.525,2533.315
4/2/12 10:00,4001.945,400.904,464.042,94.249,236.188,1429.122,293.447,727.381,1190.955,2653.336,1024.914,491.026,273.6,3118.164,721.761,2559.301
4/2/12 11:00,4231.708,430.821,478.794,101.277,247.445,1519.231,313.446,782.803,1233.674,2808.324,1094.317,512.178,290.137,3172.272,742.84,2715.849
4/2/12 12:00,4718.24,501.754,506.613,112.919,266.447,1719.283,363.427,885.422,1398.778,3058.418,1229.614,556.268,324.915,3315.256,806.745,3074.523
4/2/12 13:00,4915.832,539.126,522.042,116.139,274.619,1811.824,399.947,928.077,1499.372,3229.535,1301.177,591.55,348.043,3442.196,810.12,3286.453
4/2/12 14:00,5077.459,566.512,537.957,124.798,289.942,1859.79,417.843,968.153,1548.838,3303.167,1357.752,606.882,377.831,3453.765,795.063,3433.567
4/2/12 15:00,5324.255,602.907,556.124,134.843,303.079,2032.91,440.23,1025.638,1557.307,3398.192,1428.528,621.224,405.6,3526.966,815.284,3590.778
4/2/12 16:00,5573.497,633.08,579.539,147.173,308.772,2153.524,463.267,1082.848,1639.942,3554.807,1511.573,634.94,429.927,3592.249,837.012,3765.679
4/2/12 17:00,5789.067,651.079,599.619,153.785,319.057,2257.341,476.373,1137.798,1651.216,3683.63,1584.849,637.843,449.012,3649.39,847.315,3888.934
4/2/12 18:00,5982.832,673.749,618.136,164.663,321.964,2344.251,493.706,1186.327,1658.609,3807.385,1646.254,652.462,464.565,3686.558,872.481,4003.441
4/2/12 19:00,6041.151,694.995,631.923,172.499,336.634,2415.812,510.854,1231.458,1649.271,4018.566,1712.759,670.598,486.124,3743.842,897.612,4120.764
4/2/12 20:00,6053.789,710.895,638.207,177.884,340.574,2477.175,522.386,1260.348,1641.299,4119.665,1766.965,673.072,500.716,3804.63,919.343,4198.873
4/2/12 21:00,6073.767,720.875,646.084,182.407,345.811,2527.827,532.107,1292.646,1671.965,4208.367,1808.61,670.06,511.59,3837.046,940.45,4241.848
4/2/12 22:00,6109.67,729.252,652.245,186.599,341.085,2554.304,544.954,1313.779,1682.391,4229.332,1842.086,665.52,519.537,3849.501,955.861,4254.406
4/2/12 23:00,6021.774,725.276,644.404,187.983,331.521,2527.503,545.623,1313.251,1645.779,4137.292,1844.478,654.6,514.234,3804.747,959.816,4200.718
4/3/12 0:00,5964.588,707.375,623.499,182.759,326.749,2444.102,534.408,1284.729,1627.417,3991.057,1806.907,647.199,492.302,3751.086,947.435,4087.48
