MarketHour,CSWS,EDE,GRDA,INDN,KACY,KCPL,LES,MPS,NPPD,OKGE,OPPD,SECI,SPRM,SPS,WFEC,WR
11/1/12 6:00,3879.902,444.031,475.571,84.976,240.48,1355.23,279.289,751.639,1345.752,2591.497,1049.047,563.991,275.905,3095.261,734.037,2618.391
11/1/12 7:00,3776.94,438.751,469.407,82.848,231.066,1328.564,269.351,740.533,1352.358,2524.498,1017.526,554.967,268.253,3041.272,721.755,2559.908
11/1/12 8:00,3755.528,439.253,460.801,82.073,234.377,1317.725,264.619,740.05,1359.835,2490.999,1006.298,552.26,264.255,3020.036,711.905,2549.725
11/1/12 9:00,3763.572,447.242,463.932,82.442,230.929,1326.588,264.749,750.281,1355.188,2447.524,1005.71,551.538,263.683,3021.228,711.263,2580.804
11/1/12 10:00,3869.908,465.931,463.519,85.966,236.021,1356.976,270.909,776.414,1358.382,2506.614,1034.292,557.358,270.692,3044.362,733.159,2648.8
11/1/12 11:00,4149.319,511.835,487.937,93.208,249.169,1468.383,293.936,841.978,1470.568,2655.572,1111.172,577.437,293.087,3099.377,768.209,2876.568
11/1/12 12:00,4735.186,588.004,526.007,105.398,271.13,1675.651,340.663,946.806,1617.728,2973.941,1258.345,615.073,333.986,3278.045,854.506,3218.698
11/1/12 13:00,5016.938,632.744,553.747,111.901,283.694,1812.903,382.336,1004.978,1764.753,3223.633,1356.633,658.068,362.262,3455.775,885.471,3486.195
11/1/12 14:00,4953.324,618.375,546.322,109.467,278.95,1769.96,380.465,979.383,1715.743,3204.286,1326.867,661.974,364.236,3449.302,842.252,3452.434
11/1/12 15:00,4927.987,595.568,540.786,109.532,275.65,1735.982,378.01,943.294,1707.759,3231.771,1313.888,665.395,364.759,3439.44,823.484,3414.913
11/1/12 16:00,4893.117,571.215,537.419,110.66,276.209,1727.44,380.114,926.069,1693.11,3232.991,1317.596,669.842,367.468,3452.573,805.361,3449.489
11/1/12 17:00,4854.662,553.826,536.538,110.213,277.204,1724.073,380.561,907.108,1689.289,3214.034,1313.358,668.508,367.284,3456.973,791.7,3347.023
11/1/12 18:00,4876.419,541.918,534.32,110.044,275.861,1719.232,379.142,895.356,1591.689,3254.748,1302.167,666.018,364.932,3480.478,790.977,3309.201
11/1/12 19:00,4976.704,535.892,537.237,112.606,276.181,1719.58,378.331,888.794,1618.218,3301.655,1296.801,671.66,366.413,3515.423,797.544,3307.926
11/1/12 20:00,5041.795,529.009,538.012,113.177,273.052,1713.396,373.578,874.514,1619.715,3314.567,1281.881,672.308,364.682,3552.16,802.711,3313.864
