MarketHour,CSWS,EDE,GRDA,INDN,KACY,KCPL,LES,MPS,NPPD,OKGE,OPPD,SECI,SPRM,SPS,WFEC,WR
12/1/12 7:00,3921.338,424.634,423.663,84.009,222.715,1363.171,307.051,747.172,1495.743,2674.456,1137.178,565.462,275.444,3233.256,789.928,2587.574
12/1/12 8:00,3786.793,407.205,412.777,79.875,213.923,1312.349,295.713,716.844,1460.584,2589.675,1102.081,555.255,262.882,3183.507,769.073,2509.069
12/1/12 9:00,3727.416,397.444,410.461,77.196,207.902,1279.705,288.244,697.992,1433.282,2550.129,1081.866,547.371,256.519,3163.625,758.504,2454.689
12/1/12 10:00,3698.759,395.386,401.308,76.257,204.05,1266.907,283.702,690.383,1433.547,2533.692,1077.323,542.648,254.237,3155.71,741.18,2423.941
12/1/12 11:00,3704.003,400.499,398.954,77.257,201.95,1270.656,285.042,695.561,1408.027,2518.586,1082.108,538.462,256.692,3168.868,738.436,2442.29
12/1/12 12:00,3793.429,414.839,405.128,80.272,204.142,1310.567,293.858,718.572,1475.876,2555.175,1103.096,551.541,266.9,3217.467,750.202,2514.339
12/1/12 13:00,3920.729,440.5,400.911,85.377,209.094,1384.791,310.776,757.533,1546.684,2640.713,1146.738,572.878,279.947,3291.639,769.407,2638.747
12/1/12 14:00,4046.162,464.831,401.545,90.604,213.121,1460.164,328.819,795.067,1587.049,2739.961,1195.538,588.27,282.91,3357.734,790.985,2745.048
12/1/12 15:00,4240.402,492.183,405.065,95.22,213.902,1510.226,340.492,824.864,1588.342,2835.258,1230.143,596.058,298.946,3399.078,820.119,2821.584
12/1/12 16:00,4374.994,504.198,426.942,100.612,218.865,1554.57,354.768,846.583,1594.879,2949.671,1267.053,609.053,313.204,3438.965,831.282,2911.395
12/1/12 17:00,4459.156,503.78,436.879,103.885,221.502,1581.028,362.188,851.792,1582.798,3006.411,1287.282,611.649,321.249,3447.71,831.02,2958.71
12/1/12 18:00,4469.668,495.26,448.077,105.148,221.198,1577.724,361.128,845.903,1593.021,3020.209,1288.631,605.925,324.264,3450.533,826.871,2961.942
12/1/12 19:00,4484.037,483.439,451.869,104.747,220.65,1564.809,359.872,836.131,1572.745,3018.23,1271.509,595.904,320.828,3438.385,822.196,2923.59
12/1/12 20:00,4487.574,472.83,449.338,104.377,219.987,1548.656,354.03,827.117,1510.91,3020.225,1252.579,587.862,316.482,3412.458,816.843,2895.186
12/1/12 21:00,4463.204,463.551,448.68,103.721,217.439,1526.037,348.692,813.378,1473.863,3011.061,1231.36,583.366,313.116,3388.477,808.454,2863.905
12/1/12 22:00,4469.665,462.965,439.774,103.878,216.804,1525.03,345.969,814.206,1464.44,3025.039,1233.983,581.061,312.945,3367.883,815.115,2868.329
12/1/12 23:00,4506.374,474.746,444.564,109.463,218.65,1562.367,352.866,843.197,1488.305,3047.85,1277.146,579.746,323.371,3367.916,819.623,2906.073
12/2/12 0:00,4761.551,518.252,472.069,120.581,233.201,1687.559,385.599,918.164,1596.775,3230.324,1389.578,595.284,359.786,3388.467,860.07,3122.027
12/2/12 1:00,4864.58,520.464,476.96,121.028,236.153,1700.032,386.797,918.083,1625.282,3300.944,1395.577,614.225,358.447,3499.33,896.559,3182.946
12/2/12 2:00,4800.703,513.2,472.03,118.086,234.356,1666.803,370.444,898.617,1595.981,3264.153,1361.808,611.868,350.305,3484.174,883.555,3132.856
12/2/12 3:00,4705.776,500.949,466.24,114.899,231.027,1629.173,361.707,880.089,1569.716,3200.481,1333.014,603.573,341.785,3452.743,868.293,3075.897
12/2/12 4:00,4538.097,486.253,452.331,109.268,225.793,1567.935,352.342,853.392,1548.632,3097.461,1300.012,594.528,327.849,3418.784,850.955,2985.775
12/2/12 5:00,4299.203,459.423,435.963,99.968,218.589,1477.339,332.406,806.733,1480.907,2935.006,1238.019,581.938,306.561,3364.129,820.652,2851.809
12/2/12 6:00,4029.469,424.167,417.38,89.952,208.877,1373.402,308.233,747.694,1420.741,2750.869,1159.713,562.449,283.843,3279.362,774.354,2694.496
12/2/12 7:00,3800.966,393.342,400.689,82.68,203.193,1292.505,288.133,700.603,1363.104,2592.15,1092.546,547.952,264.35,3200.517,742.845,2548.779
12/2/12 8:00,3624.514,375.636,391.15,78.18,200.7,1242.325,276.234,674.783,1323.767,2489.406,1059.964,539.041,252.898,3160.976,726.1,2475.948
12/2/12 9:00,3552.295,366.803,385.658,76.07,197.152,1225.436,269.451,662.208,1329.938,2421.142,1046.751,535.836,245.431,3150.976,716.758,2439.596
12/2/12 10:00,3530.398,363.273,382.66,75.647,195.794,1220.453,268.539,664.589,1327.848,2422.152,1046.941,531.321,241.988,3153.629,718.317,2425.298
12/2/12 11:00,3511.202,365.252,383.155,76.926,197.777,1238.558,272.411,677.553,1346.18,2431.387,1059.118,534.779,242.263,3170.061,725.466,2444.639
12/2/12 12:00,3559.592,376.358,387.025,79.407,200.536,1277.541,282.454,698.992,1380.954,2484.553,1085.272,544.754,248.198,3200.15,745.415,2509.737
12/2/12 13:00,3693.292,397.015,394.735,84.273,205.295,1336.053,298.592,738.297,1421.328,2588.683,1129.077,555.954,258.715,3262.817,775.153,2610.727
12/2/12 14:00,3785.576,419.677,402.746,87.1,202.487,1365.319,311.806,775.067,1464.305,2650.126,1164.817,565.961,263.09,3329.224,806.894,2693.083
12/2/12 15:00,4028.503,454.484,415.251,90.828,207.712,1407.926,318.607,803.722,1505.615,2789.709,1181.821,574.305,272.28,3362.327,844.696,2784.698
12/2/12 16:00,4188.663,470.28,427.242,94.348,211.907,1432.439,321.468,807.211,1467.058,2870.328,1189.468,581.269,283.457,3362.517,846.386,2838.18
12/2/12 17:00,4279.562,469.498,427.352,97.101,213.312,1443.678,323.381,803.219,1487.951,2895.241,1193.861,579.957,294.284,3341.445,826.62,2843.983
12/2/12 18:00,4349.743,470.955,439.676,99.998,212.327,1448.866,329.158,799.067,1471.511,2896.623,1194.687,581.004,302.435,3326.684,810.357,2848.945
12/2/12 19:00,4439.064,473.647,444.061,100.813,211.919,1456.751,332.285,798.9,1446.205,2915.938,1193.573,577.446,309.178,3326.178,808.864,2857.995
