MarketHour,CSWS,EDE,GRDA,INDN,KACY,KCPL,LES,MPS,NPPD,OKGE,OPPD,SECI,SPRM,SPS,WFEC,WR
12/1/13 7:00,4224.124,476.747,451.972,90.04,213.041,1490.38,305.776,845.864,1663.273,2841.318,1166.029,554.449,271.819,3149.989,899.353,2718.467
12/1/13 8:00,4118.405,468.012,448.046,85.97,209.61,1460.975,298.127,834.333,1637.733,2781.97,1147.343,547.614,263.949,3103.912,887.467,2677.182
12/1/13 9:00,4046.144,464.571,444.044,84.338,208.415,1461.165,296.785,831.136,1633.986,2747.069,1141.283,542.617,260.168,3075.161,885.886,2659.544
12/1/13 10:00,4018.431,469.729,443.826,84.084,206.84,1473.176,298.85,838.336,1659.122,2714.113,1140.202,541.53,260.318,3073.454,887.312,2666.246
12/1/13 11:00,4032.528,480.593,446.475,85.396,208.748,1494.35,303.916,853.206,1693.778,2751.667,1153.259,541.16,264.165,3075.366,894.026,2700.133
12/1/13 12:00,4110.843,500.688,456.17,88.369,214.989,1541.056,314.271,880.061,1715.714,2804.92,1180.69,547.959,273.225,3101.296,908.755,2767.275
12/1/13 13:00,4266.265,529.903,467.817,93.384,220.807,1593.542,330.587,921.236,1793.706,2884.299,1222.749,560.616,285.259,3143.025,938.65,2859.75
12/1/13 14:00,4402.179,562.576,475.27,96.82,220.244,1619.542,342.556,947.789,1847.911,2960.672,1246.543,571.375,288.33,3203.322,971.54,2942.333
12/1/13 15:00,4563.877,583.585,486.644,99.63,223.217,1632.307,348.376,954.492,1881.845,3046.923,1265.819,574.528,294.214,3254.091,1004.222,2995.135
12/1/13 16:00,4599.111,571.971,493.794,102.256,225.344,1621.943,349.374,931.814,1853.564,3086.44,1290.663,581.041,294.982,3302.966,1000.79,2997.918
12/1/13 17:00,4541.409,550.173,487.913,102.996,224.159,1600.979,353.229,903.683,1817.21,3051.894,1284.446,580.568,293.573,3302.978,968.136,2966.682
12/1/13 18:00,4449.316,534.35,482.224,102.739,220.862,1579.429,350.18,878.969,1774.994,3021.434,1275.045,576.647,294.582,3271.039,935.395,2930.787
12/1/13 19:00,4422.307,527.702,481.056,102.827,218.546,1558.481,346.3,858.958,1762.671,2986.931,1267.275,571.057,297.889,3252.475,918.751,2897.896
12/1/13 20:00,4382.138,517.079,477.97,101.896,220.774,1531.9,340.978,836.892,1727.325,2971.591,1251.425,561.833,299.196,3214.759,901.094,2860.939
12/1/13 21:00,4350.038,510.078,477.162,100.931,219.126,1515.855,336.838,823.036,1710.996,2940.667,1240.103,557.985,302.5,3190.243,887.21,2823.522
12/1/13 22:00,4375.678,512.531,478.029,100.601,218.536,1531.087,342.071,824.394,1638.7,2950.818,1262.606,553.763,308.959,3173.081,882.711,2824
12/1/13 23:00,4493.265,533.674,490.981,104.359,221.242,1581.317,358.199,857.4,1732.534,3020.003,1320.847,553.225,326.899,3185.173,899.982,2897.312
12/2/13 0:00,4881.387,575.335,515.235,120.464,243.388,1785.185,400.891,974.6,1890.359,3273.031,1456.916,582.959,361.57,3283.684,974.835,3199.604
12/2/13 1:00,5022.265,580.121,523.282,121.649,247.892,1810.478,406.154,997.322,1956.948,3396.16,1468.437,605.438,361.112,3437.525,1026.517,3295.17
12/2/13 2:00,5018,584.174,521.088,120.807,249.671,1818.998,400.524,1012.333,1933.125,3413.878,1451.151,607.714,357.173,3442.068,1041.459,3307.398
12/2/13 3:00,4927.429,573.242,514.561,116.518,254.482,1783.125,392.234,988.725,1929.575,3369.544,1431.504,602.738,348.794,3433.506,1039.188,3244.813
12/2/13 4:00,4735.018,555.086,505.568,109.554,258.115,1718.009,377.581,951.328,1867.304,3289.89,1375.988,590.329,334.369,3395.504,1019.986,3130.392
12/2/13 5:00,4448.716,522.803,490.309,100.358,248.532,1613.671,351.872,895.8,1788.765,3113.94,1288.517,566.978,313.746,3301.805,972.252,2946.938
12/2/13 6:00,4154.579,489.392,471.092,92.007,240.625,1519.306,326.447,846.364,1696.012,2946.05,1205.642,546.851,293.651,3191.294,928.383,2780.038
12/2/13 7:00,3977.997,470.691,459.912,86.795,235.073,1465.12,311.248,818.022,1668.046,2820.54,1166.796,534.774,279.365,3118.702,902.296,2673.091
12/2/13 8:00,3890.641,456.475,450.319,84.894,232.76,1442.603,304.063,809.136,1641.039,2764.07,1145.204,526.889,270.091,3103.653,899.831,2629.083
12/2/13 9:00,3874.352,454.239,446.325,84.625,230.297,1442.364,300.599,812.194,1642.39,2737.358,1141.693,527.935,265.692,3083.347,899.885,2616.234
12/2/13 10:00,3891.619,460.641,449.967,85.758,233.202,1459.924,303.305,823.739,1651.576,2752.917,1149.926,532.523,264.653,3100.913,908.165,2640.227
12/2/13 11:00,4013.903,474.222,455.601,89.169,236.979,1512.923,312.997,855.456,1642.208,2841.291,1183.707,545.094,273.625,3158.614,931.32,2732.932
12/2/13 12:00,4319.119,514.525,479.106,95.214,249.43,1639.487,339.906,924.264,1762.45,3059.138,1261.892,578.953,294.167,3252.008,983.119,2954.417
12/2/13 13:00,4877.506,583.326,520.533,106.962,277.22,1841.901,384.841,1024.05,1944.563,3398.357,1393.791,616.875,331.088,3436.465,1070.487,3300.646
12/2/13 14:00,5101.888,619.214,538.76,113.047,293.299,1936.166,415.715,1065.694,2035.889,3551.09,1470.635,666.033,354.443,3603.683,1080.512,3496.441
12/2/13 15:00,5063.856,616.436,541.008,112.592,290.673,1914.157,410.631,1051.45,2025.206,3564.071,1441.035,665.169,361.595,3577.533,1042.466,3494.541
12/2/13 16:00,5053.508,608.26,542.179,112.017,290.74,1886.838,405.936,1035.367,1984.789,3549.692,1433.1,670.133,365.442,3506.846,1017.128,3481.948
12/2/13 17:00,5037.141,591.9,537.813,112.174,287.832,1841.13,402.162,1014.339,1945.966,3538.723,1438.39,668.737,366.91,3453.886,984.507,3471.724
12/2/13 18:00,4966.125,576.08,526.126,112.203,282.289,1815.417,398.701,985.794,1883.315,3453.48,1427.477,658.037,363.919,3404.698,952.902,3420.729
12/2/13 19:00,4902.332,562.727,521.154,109.689,280.472,1794.041,394.214,968.519,1793.558,3379.781,1406.344,647.705,362.62,3358.193,916.759,3358.991
12/2/13 20:00,4853.454,549.441,516.685,108.06,277.238,1758.04,389.89,948.406,1731.679,3313.061,1401.385,645.463,359.096,3332.273,899.277,3309.098
