MarketHour,CSWS,EDE,GRDA,INDN,KACY,KCPL,LES,MPS,NPPD,OKGE,OPPD,SECI,SPRM,SPS,WFEC,WR
10/1/13 6:00,4482.92,446.223,501.098,80.987,227.418,1383.126,306.951,728.322,1348.834,2888.265,1120.133,542.632,303.237,3182.009,826.69,2694.059
10/1/13 7:00,4291.046,424.803,489.087,76.103,223.829,1323.909,287.89,694.092,1287.306,2765.132,1073.948,527.986,287.588,3088.946,801.768,2597.79
10/1/13 8:00,4166.956,413.416,480.972,73.622,219.576,1290.301,278.69,674.006,1285.261,2663.993,1049.883,518.922,278.911,3024.16,783.354,2538.776
10/1/13 9:00,4104.136,410.312,479.747,72.317,218.196,1279.899,274.463,669.319,1270.818,2640.709,1037.958,516.492,273.516,2998.907,777.799,2520.742
10/1/13 10:00,4141.974,416.371,484.118,74.86,221.382,1301.634,278.687,678.997,1283.562,2658.511,1052.024,523.463,277.589,2999.55,775.63,2560.207
10/1/13 11:00,4383.105,447.591,500.331,81.822,233.063,1398.273,297.195,728.531,1314.945,2797.146,1116.688,538.811,298.702,3049.069,791.41,2696.539
10/1/13 12:00,4898.869,517.161,533.929,91.862,254.067,1593.11,343.687,825.936,1445.511,3080.586,1248.614,574.715,339.096,3189.675,857.382,3002.675
10/1/13 13:00,5132.595,551.451,549.965,96.514,262.862,1697.45,375.7,869.094,1558.996,3250.446,1318.378,608.189,369.059,3312.08,871.847,3192.309
10/1/13 14:00,5253.567,569.525,559.16,101.555,264.876,1738.296,385.113,888.439,1606.831,3330.06,1341.026,620.255,386.064,3316.769,849.912,3293.325
10/1/13 15:00,5490.012,597.931,576.395,106.823,277.669,1784.117,401.369,917.136,1614.714,3505.454,1399.159,636.043,400.649,3367.451,863.919,3406.977
10/1/13 16:00,5774.408,634.271,604.072,113.751,282.15,1862.217,421.053,953.639,1612.957,3715.009,1451.167,650.942,419.177,3459.576,899.744,3579.258
10/1/13 17:00,6054.381,664.67,628.806,120.857,290.089,1955.066,433.404,997.439,1655.474,3888.326,1483.741,658.603,442.305,3568.991,946.756,3734.106
10/1/13 18:00,6392.386,694.233,658.195,128.831,299.697,2042.299,444.949,1044.194,1664.206,4116.815,1521.419,657.957,461.733,3671.192,987.862,3835.799
10/1/13 19:00,6765.164,720.135,674.044,138.046,313.192,2137.613,459.16,1100.441,1695.862,4353.093,1573.098,682.839,485.321,3808.827,1036.564,4014.895
10/1/13 20:00,7028.734,741.009,688.073,146.413,319.468,2236.37,467.677,1153.353,1712.088,4503.582,1617.09,701.681,503.232,3945.723,1086.434,4152.628
10/1/13 21:00,7183.865,750.326,697.931,152.567,322.584,2307.668,475.887,1203.067,1722.981,4639.247,1657.331,710.644,513.833,4086.034,1123.279,4261.763
10/1/13 22:00,7262.695,753.901,705.501,158.163,325.299,2345.81,484.842,1235.5,1782.696,4733.494,1693.909,714.812,518.954,4173.128,1166.184,4332.281
10/1/13 23:00,7121.3,739.916,692.848,160.058,319.158,2326.622,479.429,1238.175,1783.702,4661.108,1691.522,706.098,507.504,4190.656,1169.016,4288.353
10/2/13 0:00,6836.381,712.285,669.01,155.48,317.369,2241.202,466.987,1203.528,1744.798,4499.87,1635.627,684.591,490.865,4127.016,1145.305,4152.248
10/2/13 1:00,6708.928,704.831,660.041,154.877,322.949,2231.681,464.233,1201.819,1704.574,4428.434,1627.209,693.87,489.299,4036.829,1127.689,4089.063
10/2/13 2:00,6548.305,684.541,652.199,148.27,314.723,2164.045,457.349,1159.208,1750.051,4328.346,1599.135,665.51,466.767,4004.144,1123.388,3989.153
10/2/13 3:00,6166.462,637.682,629.143,132.817,298.304,2019.685,426.239,1073.083,1650.996,4099.029,1500.766,633.072,432.278,3850.643,1077.787,3747.663
10/2/13 4:00,5635.516,579.35,592.651,114.827,281.372,1814.419,383.406,953.989,1537.067,3771.447,1352.188,626.263,391.129,3651.673,1004.743,3419.377
10/2/13 5:00,5119.385,517.031,559.004,99.562,262.348,1629.684,341.517,848.928,1421.546,3413.361,1220.588,590.883,353.82,3451.096,925.153,3100.602
10/2/13 6:00,4738.672,470.12,532.269,88.948,249.762,1493.551,311.508,781.136,1299.128,3190.426,1135.274,567.456,324.663,3285.908,872.026,2877.923
10/2/13 7:00,4527.089,445.533,518.778,82.51,240.607,1407.178,294.388,738.425,1267.673,3056.267,1085.551,552.377,304.506,3178.449,845.095,2748.174
10/2/13 8:00,4406.464,427.08,511.162,79.036,240.697,1354.986,282.942,711.75,1271.488,2952.417,1064.465,539.225,292.53,3118.55,823.636,2659.868
10/2/13 9:00,4324.954,419.276,502.259,77.562,238.916,1336.313,278.919,701.85,1265.986,2906.988,1055.397,534.257,284.339,3080.783,813.746,2629.567
10/2/13 10:00,4351.84,424.006,507.03,78.644,239.011,1356.353,281.655,710.525,1286.29,2927.282,1066.431,538.85,286.623,3070.77,815.225,2671.407
10/2/13 11:00,4584.481,455.784,522.33,84.989,250.862,1456.8,301.94,758.531,1331.545,3084.923,1099.464,543.133,306.487,3084.565,842.626,2841.154
10/2/13 12:00,5072.693,521.398,555.875,95.996,275.877,1649.615,349.094,851.608,1498.329,3395.061,1242.79,583.876,345.742,3251.275,902.527,3193.665
10/2/13 13:00,5316.912,557.832,568.607,100.819,279.935,1764.448,384.63,897.608,1616.818,3607.884,1331.953,584.302,370.146,3368.975,920.027,3436.02
10/2/13 14:00,5404.722,576.026,582.649,106.085,281.997,1812.443,398.945,923.603,1617.922,3683.203,1344.489,586.536,393.325,3359.597,888.832,3530.295
10/2/13 15:00,5638.445,606.2,602.929,112.541,292.301,1867.75,422.935,961.922,1648.987,3767.576,1392.837,593.256,421.668,3434.173,902.562,3624.688
10/2/13 16:00,5917.382,639.714,605.086,119.088,294.819,1921.987,449.605,1008.083,1687.056,3871.138,1464.135,615.699,446.219,3529.374,933.935,3725.541
10/2/13 17:00,6238.086,658.804,625.25,124.02,298.939,1963.53,472.153,1046.186,1716.955,4047.871,1502.347,638.926,460.912,3637.543,974.555,3844.196
10/2/13 18:00,6588.315,678.628,661.434,132.475,304.053,2037.813,492.499,1102.686,1728.618,4277.192,1567.074,653.633,469.591,3769.77,1016.918,3981.243
10/2/13 19:00,6934.427,706.206,684.865,144.48,316.093,2180.637,509.413,1166.2,1797.446,4495.264,1636.539,697.34,502.175,3896.093,1069.641,4143.963
10/2/13 20:00,7177.76,723.121,700.677,155.591,329.554,2305.279,518.51,1220.806,1811.676,4605.097,1690.863,745.792,503.066,4023.584,1115.269,4297.819
10/2/13 21:00,7328.077,732.754,716.81,162.006,331.664,2369.511,527.868,1264.497,1838.521,4715.014,1731.536,746.659,510.521,4181.911,1153.925,4375.738
10/2/13 22:00,7415.377,735.994,721.012,168.299,330.648,2418.374,536.931,1287.906,1858.973,4774.734,1768.542,755.723,522.252,4279.055,1184.615,4433.993
10/2/13 23:00,7297.21,725.134,708.49,169.34,330.706,2402.274,531.178,1266.881,1837.518,4728.964,1775.229,745.413,507.932,4297.307,1194.434,4384.466
10/3/13 0:00,7039.855,703.823,686.743,164.723,324.038,2316.267,513.479,1238.553,1835.326,4565.729,1728.346,725.121,489.078,4231.61,1171.026,4244.201
