MarketHour,CSWS,EDE,GRDA,INDN,KACY,KCPL,LES,MPS,NPPD,OKGE,OPPD,SECI,SPRM,SPS,WFEC,WR
5/1/11 6:00,3879.435,371.118,403.287,76.052,191.65,1188.66,251.631,611.783,1203.054,2377.373,894.394,483.283,244.226,3352.521,629.884,2299.492
5/1/11 7:00,3753.565,359.551,393.541,72.878,189.224,1156.39,245.264,598.716,1256.577,2298.996,879.913,478.195,235.608,3303.102,612.117,2258.29
5/1/11 8:00,3670.349,356.091,391.26,71.665,184.736,1138.511,243.349,589.354,1228.909,2248.635,874.462,470.665,231.288,3274.617,605.93,2234.641
5/1/11 9:00,3633.994,357.875,392.421,71.607,183.578,1138.041,244.483,592.823,1261.457,2253.969,879.655,472.956,230.984,3257.336,608.663,2233.118
5/1/11 10:00,3685.945,370.951,396.857,73.916,183.447,1157.967,252.639,607.357,1303.468,2287.04,902.282,477.79,236.252,3252.825,614.679,2269.798
5/1/11 11:00,3760.804,384.853,400.8,74.275,180.123,1162.317,257.604,623.787,1329.903,2313.39,913.002,490.251,235.546,3282.149,631.551,2302.938
5/1/11 12:00,3884.912,412.527,411.026,76.983,181.285,1202.109,267.099,659.679,1368.46,2391.289,938.302,497.246,243.411,3294.735,656.165,2378.309
5/1/11 13:00,4189.756,460.507,431.596,84.55,189.675,1298.771,281.389,718.045,1385.754,2545.144,984.622,515.073,260.99,3358.493,714.773,2535.228
5/1/11 14:00,4432.204,487.937,445.16,91.411,202.856,1383.484,294.342,763.132,1426.015,2683.483,1019.089,532.638,273.926,3443.672,748.686,2674.052
5/1/11 15:00,4555.007,496.891,454.439,96.865,208.443,1444.243,308.28,790.371,1419.664,2795.066,1042.324,536.964,285.649,3493.476,764.682,2747.653
5/1/11 16:00,4692.312,505.922,463.543,100.581,210.705,1480.436,316.97,807.294,1420.505,2863.954,1053.589,538.936,295.037,3518.173,776.272,2790.576
5/1/11 17:00,4848.462,519.636,470.373,103.543,212.548,1510.191,321.108,819.197,1396.342,2909.079,1059.022,539.636,302.561,3532.431,801.47,2835.341
5/1/11 18:00,4945.405,524.116,471.526,104.157,212.778,1511.144,319.986,821.556,1371.363,2933.051,1050.16,535.889,303.78,3528.679,807.234,2839.115
5/1/11 19:00,5027.898,517.015,470.377,103.426,209.602,1504.542,318.191,817.703,1327.158,2948.144,1043.061,531.118,300.594,3513.72,809.288,2814.06
5/1/11 20:00,5098.984,524.784,474.371,104.033,210.477,1497.565,316.752,815.698,1311.222,2962.864,1044.158,527.07,304.377,3489.469,817.602,2807.588
5/1/11 21:00,5177.492,540.894,473.826,104.914,213.327,1503.166,320.264,820.853,1315.52,2985.967,1054.096,527.331,314.552,3492.401,826.044,2829.737
5/1/11 22:00,5217.798,560.004,480.246,106.183,212.697,1513.323,324.772,830.61,1339.374,3025.567,1069.813,531.901,334.605,3503.661,839.198,2863.606
5/1/11 23:00,5156.57,562.692,481.146,105.749,211.749,1509.142,327.212,835.583,1339.932,3047.688,1079.239,534.419,336.865,3515.772,842.562,2872.736
5/2/11 0:00,5103.989,567.318,486.325,105.643,213.993,1508.718,326.587,839.148,1352.05,3063.336,1084.899,531.284,341.401,3502.467,846.41,2880.793
5/2/11 1:00,5172.12,575.407,502.241,112.397,228.271,1593.207,340.673,883.144,1392.121,3156.947,1135.749,544.375,342.936,3589.076,879.39,3001.285
5/2/11 2:00,5010.392,556.606,499.265,109.865,235.557,1583.955,342.512,874.329,1452.631,3146.405,1148.218,553.014,329.978,3663.398,879.45,3006.59
5/2/11 3:00,4635.427,513.772,480.181,100.019,228.863,1494.252,314.872,815.377,1382.649,2977.134,1070.61,535.941,307.701,3566.528,824.424,2829.976
5/2/11 4:00,4268.593,476.003,463.951,90.551,221.223,1386.581,285.102,756.462,1277.327,2806.788,989.963,510.197,287.691,3454.222,762.255,2644.897
5/2/11 5:00,3958.136,451.862,453.616,83.674,214.346,1316.062,264.965,721.211,1230.719,2653.718,935.412,492.943,272.503,3375.932,728.783,2516.641
5/2/11 6:00,3800.814,441.317,446.668,80.215,210.326,1283.607,254.993,705.426,1248.915,2593.638,910.22,486.658,263.157,3320.317,714.196,2468.076
5/2/11 7:00,3706.815,438.127,443.855,78.641,211.068,1273.832,252.281,704.192,1251.381,2568.708,900.077,486.468,258.982,3313.261,705.812,2434.616
5/2/11 8:00,3682.194,437.391,445.31,78.872,216.459,1281.017,251.669,714.711,1264.821,2559.37,907.779,487.919,258.679,3298.452,705.647,2436.19
5/2/11 9:00,3754.044,453.599,452.663,82.457,226.182,1323.466,258.528,744.96,1311.947,2610.657,938.412,495.434,264.102,3311.816,713.068,2501.25
5/2/11 10:00,4032.56,496.204,473.163,90.688,234.528,1444.39,278.438,821.631,1399.222,2757.597,1022.769,518.483,286.6,3385.662,753.588,2703.303
5/2/11 11:00,4555.083,567.7,499.623,98.804,252.444,1609.875,318.667,914.865,1538.294,3084.323,1128.305,557.317,321.535,3535.368,834.431,3000.2
5/2/11 12:00,4810.849,608.912,519.471,103.302,266.942,1707.981,352.785,952.216,1637.853,3286.632,1206.754,589.237,348.56,3633.053,846.456,3176.13
5/2/11 13:00,4880.173,623.01,525.431,106.848,270.566,1735.138,360.969,952.298,1639.167,3361.68,1225.906,611.408,368.402,3657.93,824.497,3250.686
5/2/11 14:00,4997.745,631.313,527.01,109.15,272.691,1725.966,366.951,936.098,1584.345,3376.112,1237.319,622.115,378.768,3643.526,827.594,3276.662
5/2/11 15:00,5066.066,631.092,525.888,110.812,272.883,1732.082,374.689,926.222,1577.042,3392.125,1255.425,631.835,384.049,3648.556,822.358,3299.877
5/2/11 16:00,5057.511,624.982,526.334,110.868,277.179,1729.742,376.588,1017.715,1564.381,3397.296,1258.357,632.446,383.59,3651.829,816.592,3288.282
5/2/11 17:00,5025.944,617.458,525.108,110.018,274.298,1718.838,375.162,897.476,1535.895,3345.264,1250.304,628.971,382.408,3640.871,799.7,3261.89
5/2/11 18:00,4995.801,609.101,515.981,109.46,273.981,1708.614,373.473,889.155,1517.808,3337.695,1249.004,630.449,383.795,3642.45,787.241,3260.962
5/2/11 19:00,4953.119,592.433,511.662,108.431,268.046,1692.295,369.94,874.357,1489.784,3266.906,1243.965,629.208,380.554,3650.221,774.113,3235.112
5/2/11 20:00,4901.94,589.391,508.442,108.022,263.882,1672.414,363.226,866.67,1512,3219.48,1232.338,622.697,376.925,3643.519,769.435,3183.965
5/2/11 21:00,4908.516,592.244,489.149,108.867,258.673,1655.918,361.407,868.255,1522.052,3189.542,1230.628,614.327,374.407,3648.531,777.007,3150.057
5/2/11 22:00,4922.435,597.835,502.369,109.65,255.088,1637.855,355.886,868.729,1517.094,3155.288,1216.962,602.467,367.52,3645.345,785.054,3113.815
5/2/11 23:00,4932.546,599.126,500.387,107.755,251.592,1609.396,353.01,867.642,1478.899,3139.249,1199.978,595.13,364.77,3628.982,796.537,3093.977
5/3/11 0:00,4927.74,598.153,497.141,107.217,251.371,1593.366,349.205,869.379,1463.601,3140.353,1194.177,591.501,367.02,3623.219,809.24,3092.514
5/3/11 1:00,5064.191,616.723,518.409,115.098,263.222,1662.139,359.706,913.043,1523.943,3257.994,1242.811,592.61,376.927,3654.993,858.579,3189.111
5/3/11 2:00,4952.778,603.161,530.23,110.994,266.005,1640.12,360.218,906.583,1596.511,3251.214,1245.352,600.505,359.347,3737.752,867.689,3154.01
5/3/11 3:00,4593.238,561.728,505.266,98.744,255.823,1509.204,329.215,831.022,1525.832,3043.57,1148.049,577.773,330.022,3642.411,814.025,2938.956
5/3/11 4:00,4263.886,521.052,482.334,86.961,241.418,1386.169,296.438,756.848,1419.006,2824.904,1050.383,550.565,306.149,3503.656,762.412,2707.815
5/3/11 5:00,4047.019,500.33,465.868,80.14,231.878,1311.813,276.048,721.034,1359.795,2700.934,991.918,537.03,290.723,3402.068,733.855,2566.316
5/3/11 6:00,3956.392,490.735,459.118,77.328,226.337,1281.188,265.023,709.186,1338.615,2639.235,964.149,528.996,281.995,3353.932,725.629,2506.901
5/3/11 7:00,3908.645,487.678,459.941,76.28,224.657,1266.647,259.949,710.128,1345.593,2614.458,956.013,523.326,277.601,3340.041,721.41,2473.969
5/3/11 8:00,3905.581,488.797,463.147,75.901,225.988,1276.316,259.054,721.423,1348.055,2620.916,957.789,523.749,276.827,3337.141,726.435,2473.406
5/3/11 9:00,4027.18,506.424,473.085,79.7,228.769,1315.481,267.02,755.365,1371.689,2689.09,986.597,529.279,282.026,3352.705,739.868,2534.674
5/3/11 10:00,4310.14,553.576,493.832,87.551,242.352,1435.954,291.096,827.27,1477.684,2849.809,1063.196,546.982,303.879,3418.293,793.878,2723.163
5/3/11 11:00,4805.717,624.028,520.391,95.835,258.816,1599.161,331.158,916.083,1630.805,3155.511,1171.134,585.28,329.105,3579.909,879.756,3015.816
5/3/11 12:00,4984.204,643.162,524.882,100.769,267.828,1688.953,364.126,947.313,1709.047,3286.974,1238.141,612.122,349.082,3664.31,876.601,3179.159
5/3/11 13:00,4942.727,619.995,516.653,103.637,278.832,1697.532,371.252,925.854,1672.008,3272.17,1242.205,627.101,360.676,3662.184,822.864,3221.562
5/3/11 14:00,4886.692,601.26,514.205,105.03,273.813,1694.163,373.442,908.978,1659.459,3259.16,1244.38,629.286,362.39,3649.22,784.59,3236.694
5/3/11 15:00,4852.419,584.428,515.811,106.989,271.981,1699.966,377.934,897.831,1631.855,3225.134,1250.46,636.713,365.936,3641.352,753.952,3254.369
5/3/11 16:00,4790.235,569.23,511.439,107.377,276.194,1695.572,377.775,886.803,1620.362,3208.913,1247.627,638.934,365.292,3654.902,729.459,3257.85
5/3/11 17:00,4739.732,557.679,507.883,107.204,268.93,1698.354,376.375,878.02,1595.056,3186.21,1236.459,640.605,364.468,3649.612,721.022,3247.755
5/3/11 18:00,4733.758,552.099,500.985,107.267,273.087,1695.953,377.627,868.806,1594.389,3200.052,1239.548,644.123,362.316,3660.346,711.457,3262.002
5/3/11 19:00,4728.594,541.261,499.148,106.716,270.193,1688.15,375.413,854.374,1562.641,3191.453,1234.299,638.927,358.835,3682.851,703.035,3249.063
5/3/11 20:00,4744.364,532.323,498.278,107.324,267.196,1676.891,370.924,849.381,1539.042,3164.754,1228.638,638.236,356.914,3702.711,702.553,3211.142
5/3/11 21:00,4775.354,535.566,491.631,107.533,260.178,1664.965,367.396,851.172,1521.921,3191.152,1224.153,634.58,353.408,3723.535,714.576,3197.544
5/3/11 22:00,4719.308,528.091,495.979,109.112,254.513,1645.001,361.212,853.302,1509.397,3157.667,1215.799,623.336,344.889,3727.838,727.855,3164.891
5/3/11 23:00,4702.252,522.549,493.326,107.707,249.338,1612.604,355.319,849.718,1459.032,3129.957,1200.31,614.561,337.812,3725.938,737.803,3138.464
