MarketHour,CSWS,EDE,GRDA,INDN,KACY,KCPL,LES,MPS,NPPD,OKGE,OPPD,SECI,SPRM,SPS,WFEC,WR
7/1/11 6:00,5625.034,636.459,594.797,160.391,333.569,2248.525,456.471,1159.213,1978.644,4075.306,1581.525,806.313,456.666,4373.281,958.433,4069.116
7/1/11 7:00,5350.03,594.79,569.557,149.715,321.661,2119.657,429.826,1094.109,1909.517,3853.214,1495.262,770.147,430.255,4259.198,912.814,3838.013
7/1/11 8:00,5147.524,567.207,550.944,141.911,313.497,2031.923,409.299,1042.228,1853.029,3683.927,1425.967,744.243,411.118,4181.045,876.873,3679.133
7/1/11 9:00,5053.286,555.215,543.331,137.388,310.177,1985.894,399.781,1012.929,1826.485,3594.153,1391.314,735.728,402.817,4118.207,853.586,3614.281
7/1/11 10:00,5119.504,566.258,546.871,137.737,307.995,2001.469,409.249,1024.093,1863.442,3626.901,1407.518,738.68,408.906,4132.575,850.086,3669.963
7/1/11 11:00,5251.817,593.78,550.339,139.778,310.263,2049.108,431.491,1049.466,1890.281,3708.22,1464.788,755.29,419.597,4161.379,856.691,3782.606
7/1/11 12:00,5607.823,658.067,579.334,149.539,333.592,2211.188,483.173,1131.27,2018.579,3942.57,1615.796,796.51,464.081,4213.7,900.512,4083.131
7/1/11 13:00,6145.79,731.908,624.053,167.879,348.946,2408.967,524.958,1238.609,2198.189,4277.353,1765.368,852.585,515.24,4353.725,963.854,4465.233
7/1/11 14:00,6744.292,805.623,676.521,186.501,369.839,2609.101,561.858,1347.256,2300.092,4638.002,1901.108,900.89,565.616,4523.265,1023.856,4836.309
7/1/11 15:00,7441.349,873.07,725.371,208.411,388.337,2802.125,596.895,1467.879,2425.846,5017.678,2039.83,943.881,611.226,4706.098,1117.499,5203.33
7/1/11 16:00,8054.916,924.497,770.356,226.63,403.225,2972.361,626.16,1565.486,2491.49,5365.715,2147.848,970.862,648.061,4884.393,1196.774,5498.273
7/1/11 17:00,8573.518,967.105,809.29,240.869,417.875,3121.428,652.33,1644.789,2556.6,5645.012,2228.442,996.406,682.345,5022.633,1261.195,5717.712
7/1/11 18:00,9014.893,1004.846,838.374,252.881,433.261,3215.808,674.72,1706.197,2623.547,5883.274,2315.533,1018.335,709.297,5165.95,1315.122,5898.514
7/1/11 19:00,9290.262,1026.434,857.917,261.117,440.103,3290.312,688.55,1751.195,2629.573,6014.885,2374.274,1038.438,726.682,5285.355,1350.849,6018.329
7/1/11 20:00,9462.397,1038.81,873.475,267.195,441.795,3339.848,700.92,1789.438,2664.433,6101.567,2406.619,1053.127,730.601,5369.631,1360.745,6077.641
7/1/11 21:00,9476.746,1039.79,879.321,270.877,439.259,3362.739,708.645,1809.747,2074.563,6109.655,2428.695,1058.27,726.197,5435.75,1372.16,6107.534
7/1/11 22:00,9354.869,1024.673,868.102,271.239,436.137,3340.829,690.148,1788.207,2684.137,5970.2,2412.449,1041.896,709.523,5443.376,1369.198,6037.155
