MarketHour,CSWS,EDE,GRDA,INDN,KACY,KCPL,LES,MPS,NPPD,OKGE,OPPD,SECI,SPRM,SPS,WFEC,WR
11/1/11 6:00,3847.54,428.236,429.057,82.462,233.001,1323.875,277.673,697.416,1503.84,2538.142,1010.218,533.142,269.101,2841.302,679.035,2448.94
11/1/11 7:00,3754.681,417.45,420.392,78.901,228.13,1281.693,265.97,678.066,1502.238,2460.79,985.85,523.956,259.597,2802.478,667.222,2372.049
11/1/11 8:00,3683.37,412.869,418.058,76.996,222.769,1256.882,258.64,670.576,1483.83,2421.291,973.468,517.468,254.241,2777.739,660.779,2339.043
11/1/11 9:00,3699.726,416.841,408.926,76.74,226.787,1247.397,257.456,668.092,1488.137,2400.055,973.87,515.629,252.619,2770.534,657.573,2338.627
11/1/11 10:00,3788.86,430.53,413.974,79.238,231.208,1270.591,262.143,685.484,1507.728,2462.541,1002.896,521.579,257.518,2781.977,666.3,2384.483
11/1/11 11:00,4064.582,470.364,430.344,86.203,242.773,1372.945,283.273,747.99,1560.989,2634.37,1087.107,537.447,277.436,2847.098,700.532,2556.084
11/1/11 12:00,4558.843,542.472,465.797,97.969,258.473,1575.678,331.467,855.356,1699.074,2951.932,1219.169,581.733,314.548,3025.335,779.428,2913.312
11/1/11 13:00,4879.613,585.385,488.019,104.519,271.216,1720.136,373.537,912.306,1827.18,3169.468,1304.453,626.899,343.072,3242.82,805.626,3170.055
11/1/11 14:00,4837.911,575.204,484.277,103.104,274.379,1699.594,371.153,891.114,1807.549,3147.401,1280.532,622.84,346.173,3265.173,760.304,3132.994
11/1/11 15:00,4820.928,567.748,489.657,105.699,273.157,1706.667,372.696,889.189,1824.233,3166.861,1281.622,622.273,351.629,3225.853,745.376,3151.843
11/1/11 16:00,4822.717,558.78,492.52,109.392,273.443,1725.056,381.173,887.105,1851.162,3196.751,1299.665,626.927,355.958,3229.31,734.556,3201.185
11/1/11 17:00,4760.393,546.512,492.501,110.376,280.075,1742.032,384.039,858.179,1806.468,3186.906,1309.242,628.663,358.659,3234.304,734.947,3232.519
11/1/11 18:00,4770.006,544.399,496.348,110.66,279.315,1759.728,384.867,889.659,1786.474,3230.622,1306.993,624.397,360.815,3245.873,728.43,3239.519
11/1/11 19:00,4801.044,545.015,500.019,111.78,280.369,1769.09,386.882,894.991,1781.909,3276.745,1315.542,626.461,363.481,3257.687,733.616,3253.77
11/1/11 20:00,4842.957,534.302,502.704,113.283,281.722,1775.373,385.695,896.416,1646.255,3269.844,1309.241,624.507,363.403,3283.508,734.239,3256.856
11/1/11 21:00,4853.696,526.582,498.058,113.915,277.179,1770.55,381.886,888.057,1657.702,3272.731,1300.417,621.746,363.014,3306.838,738.954,3226.609
11/1/11 22:00,4897.415,528.374,491.385,115.624,272.987,1758.807,380.062,896.277,1649.641,3270.315,1296.712,619.2,360.298,3321.732,757.49,3191.687
11/1/11 23:00,4807.635,526.657,484.868,116.906,261.935,1734.413,376.411,908.511,1654.888,3245.355,1289.264,606.962,353.378,3302.766,768.673,3164.247
11/2/11 0:00,4888.399,551.935,492.919,124.716,271.497,1795.661,386.351,960.45,1747.482,3288.163,1337.316,604.394,367.994,3282.407,789.207,3244.709
11/2/11 1:00,5074.402,570.963,505.008,125.85,276.048,1825.65,395.043,978.621,1805.375,3388.745,1369.562,626.033,373.387,3331.168,840.878,3324.275
11/2/11 2:00,4970.84,562.742,497.062,122.269,273.97,1778.774,383.559,950.273,1792.332,3331.134,1335.289,615.734,361.634,3301.011,841.091,3244.655
11/2/11 3:00,4756.534,531.071,480.723,111.985,266.772,1683.513,360.829,900.028,1707.618,3200.74,1261.655,600.914,340.025,3230.117,818.395,3077.494
11/2/11 4:00,4468.802,488.735,464.787,98.638,252.199,1543.021,326.653,817.223,1655.263,2946.068,1156.02,578.816,312.46,3096.64,767.804,2848.441
11/2/11 5:00,4038.451,443.007,445.154,86.993,239.868,1404.808,295.235,736.571,1568.291,2721.958,1059.834,555.552,285.445,2944.771,712.408,2616.704
11/2/11 6:00,3775.491,416.274,446.07,80.087,229.851,1305.671,275.914,687.981,1497.195,2569.311,1003.772,531.332,266.995,2827.201,676.193,2462.692
11/2/11 7:00,3648.207,401.033,425.416,76.019,226.21,1225.72,264.929,661.989,1482.072,2487.694,975.322,520.228,256.078,2766.566,661.393,2374.65
11/2/11 8:00,3635.95,395.172,418.384,73.566,223.58,1227.854,258.576,644.634,1487.774,2412.256,963.894,519.822,248.666,2748.14,654.331,2323.608
11/2/11 9:00,3642.335,398.788,414.635,73.038,222.007,1233.654,257.141,633.984,1487.496,2400.82,964.6,519.751,246.552,2740.41,653.227,2318.694
11/2/11 10:00,3704.045,414.274,420.557,75.195,223.141,1241.774,263.763,639.971,1501.409,2449.382,987.462,524.184,252.326,2747.944,659.189,2361.542
11/2/11 11:00,3973.273,453.55,439.427,82.115,234.924,1335.77,286.818,707.629,1611.284,2608.486,1066.498,542.585,272.027,2805.448,690.698,2524.385
11/2/11 12:00,4481.683,529.607,471.326,94.251,249.543,1533.929,334.628,814.564,1720.534,2934.508,1214.059,588.333,310.655,2985.499,765.491,2864.827
11/2/11 13:00,4789.85,576.407,496.565,102.1,268.046,1694.706,380.326,880.53,1906.688,3210.647,1335.149,633.075,343.26,3205.318,792.469,3156.369
11/2/11 14:00,4769.535,568.905,492.919,102.606,267.695,1689.951,386.825,882.798,1914.485,3251.237,1341.116,649.523,347.527,3240.11,755.899,3168.911
11/2/11 15:00,4758.675,571.258,497.001,105.039,273.177,1704.731,392.456,887.591,1908.591,3275.951,1352.3,648.972,353.943,3249.709,755.923,3183.136
11/2/11 16:00,4827.226,566.468,502.073,109.54,273.258,1747.655,407.535,898.799,1926.015,3304.054,1383.929,653.462,357.622,3293.552,751.517,3240.71
11/2/11 17:00,4843.987,558.943,502.331,111.302,278.916,1756.702,415.068,902.11,1912.197,3315.255,1402.129,656.293,359.267,3307.099,748.96,3227.547
11/2/11 18:00,4879.598,558.702,501.175,111.122,276.141,1748.754,419.749,901.679,1896.92,3331.997,1442.475,654.068,361.201,3293.707,740.39,3253.454
11/2/11 19:00,4963.278,556.606,500.632,111.555,278.789,1715.994,421.396,905.931,1889.314,3338.266,1449.524,653.48,365.377,3304.652,750.133,3271.469
11/2/11 20:00,4979.406,551.095,497.474,110.416,277.47,1703.882,414.747,904.083,1858.869,3276.457,1424.548,647.385,365.853,3315.799,752.132,3248.628
11/2/11 21:00,5005.812,546.224,487.58,111.498,278.172,1709.683,407.478,912.606,1856.17,3236.982,1407.348,644.427,363.211,3317.292,760.484,3237.729
11/2/11 22:00,4981.171,546.798,488.035,117.271,278.871,1755.17,413.577,942.585,1804.07,3265.402,1420.462,642.262,361.721,3325.544,780.815,3287.22
11/2/11 23:00,4963.621,558.237,491.512,125.207,287.606,1822.886,421.113,987.267,1856.859,3272.588,1446.859,636.987,365.165,3322.163,810.634,3351.268
11/3/11 0:00,5081.712,579.009,504.344,130.699,294.227,1882.763,430.889,1024.66,1873.763,3413.297,1488.421,633.1,380.009,3352.067,866.538,3454.697
11/3/11 1:00,5188.296,579.073,502.071,129.388,295.129,1869.682,424.715,1022.089,1903.864,3487.054,1481.831,637.936,379.029,3458.102,912.482,3445.867
11/3/11 2:00,5067.997,567.107,496.996,125.346,291.78,1831.739,409.783,1003.906,1876.637,3450.395,1443.718,636.782,368.711,3471.937,923.504,3376.884
11/3/11 3:00,4854.741,541.215,483.911,117.449,284.171,1752.055,387.943,966.493,1841.862,3350.324,1368.824,622.295,348.5,3431.468,908.901,3244.885
11/3/11 4:00,4530.991,502.235,472.872,105.604,260.926,1623.041,355.666,892.021,1740.914,3129.882,1267.528,593.407,319.053,3330.13,862.756,3015.811
11/3/11 5:00,4179.301,464.834,459.029,95.184,253.136,1534.153,325.291,825.25,1648.948,2900.131,1173.623,564.112,288.349,3200.69,816.22,2797.498
11/3/11 6:00,3890.563,440.135,451.975,89.402,250.223,1465.872,305.826,786.871,1615.998,2746.219,1119.073,545.646,269.492,3106.15,790.987,2654.233
11/3/11 7:00,3718.664,434.451,445.915,86.731,242.418,1426.752,295.139,774.318,1584.711,2677.275,1093.331,534.17,258.959,3076.328,781.136,2580.183
11/3/11 8:00,3737.325,438.821,442.688,85.642,244.066,1415.03,289.922,771.271,1557.17,2605.645,1086.658,524.959,256.097,3067.307,780.481,2540.66
11/3/11 9:00,3768.308,449.39,444.815,86.012,243.041,1424.706,290.828,780.609,1571.275,2641.222,1091.465,522.992,257.588,3065.82,786.137,2537.102
11/3/11 10:00,3893.964,471.344,451.563,89.497,251.121,1459.548,299.024,807.204,1615.578,2715.789,1116.911,531.814,266.494,3094.369,805.556,2596.302
11/3/11 11:00,4204.098,518.583,468.214,97.55,261.661,1572.515,325.191,875.014,1706.833,2906.732,1198.379,553.519,288.884,3196.008,854.655,2794.852
11/3/11 12:00,4881.881,602.55,498.928,111.464,285.087,1782.219,377.075,988.44,1868.1,3296.844,1349.732,593.688,329.429,3399.211,957.103,3168.354
11/3/11 13:00,5243.721,661.08,527.683,118.7,298.724,1921.857,418.616,1051.618,1975.858,3595.432,1459.754,628.629,368.276,3610.827,990.187,3421.323
